,Date,Price
163,2003-03-31,5.059999942779541
164,2003-04-01,5.125
165,2003-04-02,5.065000057220459
166,2003-04-03,4.919000148773193
167,2003-04-04,4.942999839782715
168,2003-04-07,5.133999824523926
169,2003-04-08,5.107999801635742
170,2003-04-09,5.195000171661377
171,2003-04-10,5.419000148773193
172,2003-04-11,5.410999774932861
173,2003-04-14,5.552000045776367
174,2003-04-15,5.652999877929688
175,2003-04-16,5.677000045776367
176,2003-04-17,5.709000110626221
177,2003-04-21,5.7129998207092285
178,2003-04-22,5.644999980926514
179,2003-04-23,5.568999767303467
180,2003-04-24,5.473999977111816
181,2003-04-25,5.477000236511231
182,2003-04-28,5.123000144958496
183,2003-04-29,5.236000061035156
184,2003-04-30,5.385000228881836
185,2003-05-01,5.267000198364258
186,2003-05-02,5.255000114440918
187,2003-05-05,5.715000152587891
188,2003-05-06,5.567999839782715
189,2003-05-07,5.659999847412109
190,2003-05-08,5.771999835968018
191,2003-05-09,5.806000232696533
192,2003-05-12,5.982999801635742
193,2003-05-13,6.308000087738037
194,2003-05-14,6.314000129699707
195,2003-05-15,6.13100004196167
196,2003-05-16,6.122000217437744
197,2003-05-19,6.014999866485596
198,2003-05-20,6.056000232696533
199,2003-05-21,6.197999954223633
200,2003-05-22,6.034999847412109
201,2003-05-23,6.11899995803833
202,2003-05-27,5.894999980926514
203,2003-05-28,5.945000171661377
204,2003-05-29,6.065999984741211
205,2003-05-30,6.25
206,2003-06-02,6.412000179290772
207,2003-06-03,6.360000133514404
208,2003-06-04,6.375
209,2003-06-05,6.539999961853027
210,2003-06-06,6.510000228881836
211,2003-06-09,6.314000129699707
212,2003-06-10,6.329999923706055
213,2003-06-11,6.2129998207092285
214,2003-06-12,5.630000114440918
215,2003-06-13,5.675000190734863
216,2003-06-16,5.705999851226807
217,2003-06-17,5.711999893188477
218,2003-06-18,5.580999851226807
219,2003-06-19,5.940999984741211
220,2003-06-20,5.804999828338623
221,2003-06-23,5.86299991607666
222,2003-06-24,5.697000026702881
223,2003-06-25,5.756999969482422
224,2003-06-26,5.290999889373779
225,2003-06-27,5.361999988555908
226,2003-06-30,5.410999774932861
227,2003-07-01,5.316999912261963
228,2003-07-02,5.198999881744385
229,2003-07-03,5.22599983215332
230,2003-07-07,5.38100004196167
231,2003-07-08,5.502999782562256
232,2003-07-09,5.519999980926514
233,2003-07-10,5.257999897003174
234,2003-07-11,5.15399980545044
235,2003-07-14,5.102000236511231
236,2003-07-15,5.019999980926514
237,2003-07-16,4.934000015258789
238,2003-07-17,5.050000190734863
239,2003-07-18,5.0
240,2003-07-21,5.10699987411499
241,2003-07-22,4.868000030517578
242,2003-07-23,4.875999927520752
243,2003-07-24,4.730999946594238
244,2003-07-25,4.705999851226807
245,2003-07-28,4.699999809265137
246,2003-07-29,4.692999839782715
247,2003-07-30,4.668000221252441
248,2003-07-31,4.7179999351501465
249,2003-08-01,4.874000072479248
250,2003-08-04,4.630000114440918
251,2003-08-05,4.677000045776367
252,2003-08-06,4.744999885559082
253,2003-08-07,5.081999778747559
254,2003-08-08,5.037000179290772
255,2003-08-11,5.129000186920166
256,2003-08-12,5.2170000076293945
257,2003-08-13,5.178999900817871
258,2003-08-14,4.890999794006348
259,2003-08-15,4.8480000495910645
260,2003-08-18,4.882999897003174
261,2003-08-19,4.964000225067139
262,2003-08-20,5.11899995803833
263,2003-08-21,5.275000095367432
264,2003-08-22,5.28000020980835
265,2003-08-25,5.083000183105469
266,2003-08-26,5.038000106811523
267,2003-08-27,4.880000114440918
268,2003-08-28,4.943999767303467
269,2003-08-29,4.730999946594238
270,2003-09-02,4.638999938964844
271,2003-09-03,4.693999767303467
272,2003-09-04,4.809999942779541
273,2003-09-05,4.770999908447266
274,2003-09-08,4.660999774932861
275,2003-09-09,4.730000019073486
276,2003-09-10,4.9679999351501465
277,2003-09-11,4.73799991607666
278,2003-09-12,4.765999794006348
279,2003-09-15,4.684999942779541
280,2003-09-16,4.660999774932861
281,2003-09-17,4.642000198364258
282,2003-09-18,4.4710001945495605
283,2003-09-19,4.482999801635742
284,2003-09-22,4.49399995803833
285,2003-09-23,4.511000156402588
286,2003-09-24,4.5879998207092285
287,2003-09-25,4.541999816894531
288,2003-09-26,4.429999828338623
289,2003-09-29,4.894999980926514
290,2003-09-30,4.829999923706055
291,2003-10-01,4.677000045776367
292,2003-10-02,4.685999870300293
293,2003-10-03,4.767000198364258
294,2003-10-06,4.90399980545044
295,2003-10-07,5.139999866485596
296,2003-10-08,5.1479997634887695
297,2003-10-09,5.570000171661377
298,2003-10-10,5.651999950408936
299,2003-10-13,5.546999931335449
300,2003-10-14,5.474999904632568
301,2003-10-15,5.431000232696533
302,2003-10-16,5.410999774932861
303,2003-10-17,5.035999774932861
304,2003-10-20,4.771999835968018
305,2003-10-21,4.875
306,2003-10-22,4.923999786376953
307,2003-10-23,4.913000106811523
308,2003-10-24,4.785999774932861
309,2003-10-27,4.51200008392334
310,2003-10-28,4.486000061035156
311,2003-10-29,4.459000110626221
312,2003-10-30,4.710000038146973
313,2003-10-31,4.89300012588501
314,2003-11-03,4.704999923706055
315,2003-11-04,4.727000236511231
316,2003-11-05,4.896999835968018
317,2003-11-06,4.6579999923706055
318,2003-11-07,4.705999851226807
319,2003-11-10,4.710999965667725
320,2003-11-11,4.86899995803833
321,2003-11-12,4.738999843597412
322,2003-11-13,4.796999931335449
323,2003-11-14,5.111999988555908
324,2003-11-17,4.763999938964844
325,2003-11-18,4.864999771118164
326,2003-11-19,4.73799991607666
327,2003-11-20,4.618000030517578
328,2003-11-21,4.633999824523926
329,2003-11-24,4.682000160217285
330,2003-11-25,4.860000133514404
331,2003-11-26,4.925000190734863
332,2003-12-01,5.2829999923706055
333,2003-12-02,5.578999996185303
334,2003-12-03,5.75600004196167
335,2003-12-04,6.336999893188477
336,2003-12-05,6.135000228881836
337,2003-12-08,6.901999950408936
338,2003-12-09,6.7220001220703125
339,2003-12-10,6.710999965667725
340,2003-12-11,6.614999771118164
341,2003-12-12,7.22100019454956
342,2003-12-15,6.953999996185303
343,2003-12-16,6.747000217437744
344,2003-12-17,6.993000030517578
345,2003-12-18,7.122000217437744
346,2003-12-19,6.98199987411499
347,2003-12-22,6.323999881744385
348,2003-12-23,6.14300012588501
349,2003-12-24,6.379000186920166
350,2003-12-29,6.150000095367432
351,2003-12-30,6.599999904632568
352,2003-12-31,6.189000129699707
353,2004-01-05,6.827000141143799
354,2004-01-06,7.081999778747559
355,2004-01-07,6.877999782562256
356,2004-01-08,7.093999862670898
357,2004-01-09,7.2870001792907715
358,2004-01-12,6.906000137329102
359,2004-01-13,6.300000190734863
360,2004-01-14,6.385000228881836
361,2004-01-15,5.84499979019165
362,2004-01-16,5.940000057220459
363,2004-01-20,6.290999889373779
364,2004-01-21,6.150000095367432
365,2004-01-22,5.834000110626221
366,2004-01-23,6.059000015258789
367,2004-01-26,5.727000236511231
368,2004-01-27,5.716000080108643
369,2004-01-28,5.775000095367432
370,2004-01-29,5.658999919891357
371,2004-01-30,5.396999835968018
372,2004-02-02,5.573999881744385
373,2004-02-03,5.651000022888184
374,2004-02-04,5.65399980545044
375,2004-02-05,5.400000095367432
376,2004-02-06,5.354000091552734
377,2004-02-09,5.348999977111816
378,2004-02-10,5.40399980545044
379,2004-02-11,5.260000228881836
380,2004-02-12,5.451000213623047
381,2004-02-13,5.535999774932861
382,2004-02-17,5.320000171661377
383,2004-02-18,5.355999946594238
384,2004-02-19,5.235000133514404
385,2004-02-20,5.192999839782715
386,2004-02-23,5.126999855041504
387,2004-02-24,5.077000141143799
388,2004-02-25,5.150000095367432
389,2004-02-26,5.390999794006348
390,2004-02-27,5.415999889373779
391,2004-03-01,5.550000190734863
392,2004-03-02,5.565000057220459
393,2004-03-03,5.375
394,2004-03-04,5.456999778747559
395,2004-03-05,5.442999839782715
396,2004-03-08,5.39300012588501
397,2004-03-09,5.438000202178955
398,2004-03-10,5.396999835968018
399,2004-03-11,5.64300012588501
400,2004-03-12,5.5960001945495605
401,2004-03-15,5.7179999351501465
402,2004-03-16,5.688000202178955
403,2004-03-17,5.7220001220703125
404,2004-03-18,5.63100004196167
405,2004-03-19,5.581999778747559
406,2004-03-22,5.546000003814697
407,2004-03-23,5.53000020980835
408,2004-03-24,5.428999900817871
409,2004-03-25,5.335999965667725
410,2004-03-26,5.394999980926514
411,2004-03-29,5.364999771118164
412,2004-03-30,5.745999813079834
413,2004-03-31,5.933000087738037
414,2004-04-01,5.764999866485596
415,2004-04-02,5.811999797821045
416,2004-04-05,5.803999900817871
417,2004-04-06,5.809000015258789
418,2004-04-07,5.872000217437744
419,2004-04-08,5.940999984741211
420,2004-04-12,6.008999824523926
421,2004-04-13,5.788000106811523
422,2004-04-14,5.74399995803833
423,2004-04-15,5.734000205993652
424,2004-04-16,5.610000133514404
425,2004-04-19,5.508999824523926
426,2004-04-20,5.552999973297119
427,2004-04-21,5.581999778747559
428,2004-04-22,5.623000144958496
429,2004-04-23,5.571000099182129
430,2004-04-26,5.763999938964844
431,2004-04-27,5.874000072479248
432,2004-04-28,5.934999942779541
433,2004-04-29,5.923999786376953
434,2004-04-30,5.861999988555908
435,2004-05-03,6.230999946594238
436,2004-05-04,6.269000053405762
437,2004-05-05,6.309999942779541
438,2004-05-06,6.218999862670898
439,2004-05-07,6.294000148773193
440,2004-05-10,6.184000015258789
441,2004-05-11,6.386000156402588
442,2004-05-12,6.40500020980835
443,2004-05-13,6.480000019073486
444,2004-05-14,6.401000022888184
445,2004-05-17,6.423999786376953
446,2004-05-18,6.15399980545044
447,2004-05-19,6.454999923706055
448,2004-05-20,6.323999881744385
449,2004-05-21,6.353000164031982
450,2004-05-24,6.704999923706055
451,2004-05-25,6.684000015258789
452,2004-05-26,6.679999828338623
453,2004-05-27,6.572999954223633
454,2004-05-28,6.441999912261963
455,2004-06-01,6.681000232696533
456,2004-06-02,6.519000053405762
457,2004-06-03,6.36299991607666
458,2004-06-04,6.261000156402588
459,2004-06-07,6.206999778747559
460,2004-06-08,6.114999771118164
461,2004-06-09,6.081999778747559
462,2004-06-10,6.176000118255615
463,2004-06-14,6.24399995803833
464,2004-06-15,6.303999900817871
465,2004-06-16,6.488999843597412
466,2004-06-17,6.581999778747559
467,2004-06-18,6.519999980926514
468,2004-06-21,6.339000225067139
469,2004-06-22,6.412000179290772
470,2004-06-23,6.414999961853027
471,2004-06-24,6.485000133514404
472,2004-06-25,6.353000164031982
473,2004-06-28,6.140999794006348
474,2004-06-29,6.118000030517578
475,2004-06-30,6.15500020980835
476,2004-07-01,6.2170000076293945
477,2004-07-02,6.1479997634887695
478,2004-07-06,6.423999786376953
479,2004-07-07,6.369999885559082
480,2004-07-08,6.184999942779541
481,2004-07-09,6.140999794006348
482,2004-07-12,5.85699987411499
483,2004-07-13,5.90500020980835
484,2004-07-14,5.977000236511231
485,2004-07-15,5.8460001945495605
486,2004-07-16,5.88700008392334
487,2004-07-19,5.817999839782715
488,2004-07-20,5.836999893188477
489,2004-07-21,5.931000232696533
490,2004-07-22,6.151999950408936
491,2004-07-23,6.133999824523926
492,2004-07-26,5.956999778747559
493,2004-07-27,5.988999843597412
494,2004-07-28,6.047999858856201
495,2004-07-29,6.179999828338623
496,2004-07-30,6.111999988555908
497,2004-08-02,5.813000202178955
498,2004-08-03,5.815999984741211
499,2004-08-04,5.660999774932861
500,2004-08-05,5.711999893188477
501,2004-08-06,5.5879998207092285
502,2004-08-09,5.692999839782715
503,2004-08-10,5.790999889373779
504,2004-08-11,5.613999843597412
505,2004-08-12,5.441999912261963
506,2004-08-13,5.5329999923706055
507,2004-08-16,5.377999782562256
508,2004-08-17,5.373000144958496
509,2004-08-18,5.381999969482422
510,2004-08-19,5.506999969482422
511,2004-08-20,5.552000045776367
512,2004-08-23,5.309999942779541
513,2004-08-24,5.3379998207092285
514,2004-08-25,5.297999858856201
515,2004-08-26,5.189000129699707
516,2004-08-27,5.081999778747559
517,2004-08-30,5.234000205993652
518,2004-08-31,5.073999881744385
519,2004-09-01,4.965000152587891
520,2004-09-02,4.767000198364258
521,2004-09-03,4.675000190734863
522,2004-09-07,4.789999961853027
523,2004-09-08,4.63100004196167
524,2004-09-09,4.6579999923706055
525,2004-09-10,4.570000171661377
526,2004-09-13,4.849999904632568
527,2004-09-14,4.927999973297119
528,2004-09-15,4.823999881744385
529,2004-09-16,4.718999862670898
530,2004-09-17,5.107999801635742
531,2004-09-20,5.249000072479248
532,2004-09-21,5.607999801635742
533,2004-09-22,5.629000186920166
534,2004-09-23,5.564000129699707
535,2004-09-24,5.392000198364258
536,2004-09-27,5.26200008392334
537,2004-09-28,5.7230000495910645
538,2004-09-29,6.910999774932861
539,2004-09-30,6.795000076293945
540,2004-10-01,6.771999835968018
541,2004-10-04,6.724999904632568
542,2004-10-05,7.164000034332275
543,2004-10-06,7.045000076293945
544,2004-10-07,7.255000114440918
545,2004-10-08,7.163000106811523
546,2004-10-11,6.993000030517578
547,2004-10-12,6.636000156402588
548,2004-10-13,6.85099983215332
549,2004-10-14,6.802999973297119
550,2004-10-15,6.709000110626221
551,2004-10-18,6.806000232696533
552,2004-10-19,7.123000144958496
553,2004-10-20,7.623000144958496
554,2004-10-21,7.697000026702881
555,2004-10-22,8.104999542236328
556,2004-10-25,7.889999866485596
557,2004-10-26,8.402000427246094
558,2004-10-27,7.690000057220459
559,2004-10-28,8.684000015258789
560,2004-10-29,8.725000381469727
561,2004-11-01,8.720000267028809
562,2004-11-02,8.567000389099121
563,2004-11-03,8.751999855041504
564,2004-11-04,8.199000358581543
565,2004-11-05,7.953999996185303
566,2004-11-08,7.599999904632568
567,2004-11-09,7.47100019454956
568,2004-11-10,7.677999973297119
569,2004-11-11,7.236000061035156
570,2004-11-12,7.176000118255615
571,2004-11-15,7.435999870300293
572,2004-11-16,7.124000072479248
573,2004-11-17,7.282999992370605
574,2004-11-18,6.873000144958496
575,2004-11-19,7.114999771118164
576,2004-11-22,6.76200008392334
577,2004-11-23,6.793000221252441
578,2004-11-24,7.97599983215332
579,2004-11-29,7.836999893188477
580,2004-11-30,7.619999885559082
581,2004-12-01,7.413000106811523
582,2004-12-02,6.810999870300293
583,2004-12-03,6.796000003814697
584,2004-12-06,6.922999858856201
585,2004-12-07,6.620999813079834
586,2004-12-08,6.683000087738037
587,2004-12-09,6.886000156402588
588,2004-12-10,6.8429999351501465
589,2004-12-13,7.165999889373779
590,2004-12-14,7.333000183105469
591,2004-12-15,7.236000061035156
592,2004-12-16,7.0
593,2004-12-17,7.456999778747559
594,2004-12-20,6.952000141143799
595,2004-12-21,6.855999946594238
596,2004-12-22,6.820000171661377
597,2004-12-23,6.668000221252441
598,2004-12-27,6.159999847412109
599,2004-12-28,6.2129998207092285
600,2004-12-29,6.401999950408936
601,2004-12-30,6.14900016784668
602,2005-01-03,5.789999961853027
603,2005-01-04,5.901999950408936
604,2005-01-05,5.833000183105469
605,2005-01-06,6.048999786376953
606,2005-01-07,6.000999927520752
607,2005-01-10,6.158999919891357
608,2005-01-11,6.09499979019165
609,2005-01-12,5.942999839782715
610,2005-01-13,6.445000171661377
611,2005-01-14,6.394999980926514
612,2005-01-18,6.13700008392334
613,2005-01-19,6.293000221252441
614,2005-01-20,6.308000087738037
615,2005-01-21,6.239999771118164
616,2005-01-24,6.47599983215332
617,2005-01-25,6.402999877929688
618,2005-01-26,6.388000011444092
619,2005-01-27,6.288000106811523
620,2005-01-28,6.258999824523926
621,2005-01-31,6.321000099182129
622,2005-02-01,6.315999984741211
623,2005-02-02,6.375999927520752
624,2005-02-03,6.14900016784668
625,2005-02-04,6.0960001945495605
626,2005-02-07,5.968999862670898
627,2005-02-08,6.164000034332275
628,2005-02-09,6.164999961853027
629,2005-02-10,6.159999847412109
630,2005-02-11,6.0929999351501465
631,2005-02-14,6.0929999351501465
632,2005-02-15,6.175000190734863
633,2005-02-16,6.109000205993652
634,2005-02-17,5.922999858856201
635,2005-02-18,5.9079999923706055
636,2005-02-22,6.103000164031982
637,2005-02-23,6.310999870300293
638,2005-02-24,6.303999900817871
639,2005-02-25,6.715000152587891
640,2005-02-28,6.730000019073486
641,2005-03-01,6.679999828338623
642,2005-03-02,6.7170000076293945
643,2005-03-03,6.6570000648498535
644,2005-03-04,6.74399995803833
645,2005-03-07,6.714000225067139
646,2005-03-08,6.8470001220703125
647,2005-03-09,6.880000114440918
648,2005-03-10,6.76800012588501
649,2005-03-11,6.771999835968018
650,2005-03-14,7.138000011444092
651,2005-03-15,7.178999900817871
652,2005-03-16,7.191999912261963
653,2005-03-17,7.23799991607666
654,2005-03-18,7.2729997634887695
655,2005-03-21,7.317999839782715
656,2005-03-22,7.248000144958496
657,2005-03-23,7.138000011444092
658,2005-03-24,7.061999797821045
659,2005-03-28,6.999000072479248
660,2005-03-29,7.322999954223633
661,2005-03-30,7.460000038146973
662,2005-03-31,7.652999877929687
663,2005-04-01,7.749000072479248
664,2005-04-04,7.593999862670898
665,2005-04-05,7.572000026702881
666,2005-04-06,7.558000087738037
667,2005-04-07,7.366000175476074
668,2005-04-08,7.242000102996826
669,2005-04-11,7.309000015258789
670,2005-04-12,7.093999862670898
671,2005-04-13,6.978000164031982
672,2005-04-14,7.068999767303467
673,2005-04-15,6.997000217437744
674,2005-04-18,6.949999809265137
675,2005-04-19,7.045000076293945
676,2005-04-20,7.057000160217285
677,2005-04-21,7.0320000648498535
678,2005-04-22,7.195000171661377
679,2005-04-25,7.152999877929688
680,2005-04-26,7.119999885559082
681,2005-04-27,6.748000144958496
682,2005-04-28,6.748000144958496
683,2005-04-29,6.585000038146973
684,2005-05-02,6.697000026702881
685,2005-05-03,6.514999866485596
686,2005-05-04,6.630000114440918
687,2005-05-05,6.690999984741211
688,2005-05-06,6.620999813079834
689,2005-05-09,6.673999786376953
690,2005-05-10,6.693999767303467
691,2005-05-11,6.683000087738037
692,2005-05-12,6.511000156402588
693,2005-05-13,6.535999774932861
694,2005-05-16,6.446000099182129
695,2005-05-17,6.47599983215332
696,2005-05-18,6.392000198364258
697,2005-05-19,6.35699987411499
698,2005-05-20,6.3429999351501465
699,2005-05-23,6.4070000648498535
700,2005-05-24,6.348999977111816
701,2005-05-25,6.315000057220459
702,2005-05-26,6.123000144958496
703,2005-05-27,6.369999885559082
704,2005-05-31,6.379000186920166
705,2005-06-01,6.789000034332275
706,2005-06-02,6.818999767303467
707,2005-06-03,6.880000114440918
708,2005-06-06,7.122000217437744
709,2005-06-07,7.126999855041504
710,2005-06-08,7.0
711,2005-06-09,7.045000076293945
712,2005-06-10,6.932000160217285
713,2005-06-13,7.260000228881836
714,2005-06-14,7.228000164031982
715,2005-06-15,7.440999984741211
716,2005-06-16,7.61299991607666
717,2005-06-17,7.690000057220459
718,2005-06-20,7.670000076293945
719,2005-06-21,7.473999977111816
720,2005-06-22,7.441999912261963
721,2005-06-23,7.473000049591064
722,2005-06-24,7.360000133514404
723,2005-06-27,7.138000011444092
724,2005-06-28,6.97599983215332
725,2005-06-29,7.086999893188477
726,2005-06-30,6.980999946594238
727,2005-07-01,7.171000003814697
728,2005-07-05,7.474999904632568
729,2005-07-06,7.688000202178955
730,2005-07-07,7.3979997634887695
731,2005-07-08,7.472000122070312
732,2005-07-11,7.494999885559082
733,2005-07-12,7.885000228881836
734,2005-07-13,7.900000095367432
735,2005-07-14,7.843999862670898
736,2005-07-15,7.848999977111816
737,2005-07-18,7.651999950408935
738,2005-07-19,7.585999965667725
739,2005-07-20,7.550000190734863
740,2005-07-21,7.300000190734863
741,2005-07-22,7.383999824523926
742,2005-07-25,7.283999919891357
743,2005-07-26,7.425000190734863
744,2005-07-27,7.646999835968018
745,2005-07-28,7.693999767303467
746,2005-07-29,7.885000228881836
747,2005-08-01,8.154000282287598
748,2005-08-02,8.378000259399414
749,2005-08-03,8.35099983215332
750,2005-08-04,8.470999717712402
751,2005-08-05,8.699999809265137
752,2005-08-08,8.684000015258789
753,2005-08-09,8.64900016784668
754,2005-08-10,9.071000099182127
755,2005-08-11,9.300999641418455
756,2005-08-12,9.588000297546388
757,2005-08-15,9.539999961853027
758,2005-08-16,9.751999855041504
759,2005-08-17,9.390999794006348
760,2005-08-18,8.928000450134277
761,2005-08-19,9.111000061035156
762,2005-08-22,9.564000129699709
763,2005-08-23,9.68299961090088
764,2005-08-24,9.984000205993652
765,2005-08-25,9.770000457763672
766,2005-08-26,9.791999816894531
767,2005-08-29,10.847000122070312
768,2005-08-30,11.659000396728516
769,2005-08-31,11.472000122070312
770,2005-09-01,11.756999969482422
771,2005-09-02,11.690999984741213
772,2005-09-06,11.656999588012695
773,2005-09-07,11.201000213623049
774,2005-09-08,11.347000122070312
775,2005-09-09,11.262999534606934
776,2005-09-12,11.031000137329102
777,2005-09-13,10.762999534606934
778,2005-09-14,11.166000366210938
779,2005-09-15,11.336000442504885
780,2005-09-16,11.144000053405762
781,2005-09-19,12.663000106811523
782,2005-09-20,12.491999626159668
783,2005-09-21,12.600000381469728
784,2005-09-22,12.789999961853027
785,2005-09-23,12.324000358581545
786,2005-09-26,12.4399995803833
787,2005-09-27,12.656000137329102
788,2005-09-28,13.906999588012695
789,2005-09-29,14.196000099182127
790,2005-09-30,13.92099952697754
791,2005-10-03,14.017000198364258
792,2005-10-04,14.223999977111816
793,2005-10-05,14.18299961090088
794,2005-10-06,13.375
795,2005-10-07,13.22599983215332
796,2005-10-10,12.975000381469728
797,2005-10-11,13.539999961853027
798,2005-10-12,13.52400016784668
799,2005-10-13,13.102999687194824
800,2005-10-14,13.218999862670898
801,2005-10-17,13.88700008392334
802,2005-10-18,13.42099952697754
803,2005-10-19,13.548999786376951
804,2005-10-20,12.97700023651123
805,2005-10-21,12.871999740600586
806,2005-10-24,13.003999710083008
807,2005-10-25,14.338000297546388
808,2005-10-26,14.039999961853027
809,2005-10-27,13.83199977874756
810,2005-10-28,13.05500030517578
811,2005-10-31,12.204999923706056
812,2005-11-01,11.859999656677246
813,2005-11-02,11.604000091552734
814,2005-11-03,11.689000129699709
815,2005-11-04,11.414999961853027
816,2005-11-07,11.873000144958496
817,2005-11-08,11.79300022125244
818,2005-11-09,11.668999671936035
819,2005-11-10,11.380000114440918
820,2005-11-11,11.711999893188477
821,2005-11-14,11.607000350952148
822,2005-11-15,11.562999725341797
823,2005-11-16,12.32900047302246
824,2005-11-17,11.94200038909912
825,2005-11-18,11.413999557495115
826,2005-11-21,11.331000328063965
827,2005-11-22,11.61400032043457
828,2005-11-23,11.619999885559082
829,2005-11-28,11.18000030517578
830,2005-11-29,11.736000061035156
831,2005-11-30,12.630000114440918
832,2005-12-01,13.027000427246094
833,2005-12-02,13.930999755859377
834,2005-12-05,13.65999984741211
835,2005-12-06,13.48900032043457
836,2005-12-07,13.699999809265137
837,2005-12-08,15.079999923706056
838,2005-12-09,14.312000274658203
839,2005-12-12,14.840999603271484
840,2005-12-13,15.378000259399414
841,2005-12-14,14.678999900817873
842,2005-12-15,13.781000137329102
843,2005-12-16,13.633000373840332
844,2005-12-19,14.04300022125244
845,2005-12-20,14.079999923706056
846,2005-12-21,14.270999908447266
847,2005-12-22,12.92300033569336
848,2005-12-23,12.282999992370604
849,2005-12-27,11.022000312805176
850,2005-12-28,11.430999755859377
851,2005-12-29,11.222999572753906
852,2005-12-30,11.225000381469728
853,2006-01-03,10.62600040435791
854,2006-01-04,10.196999549865724
855,2006-01-05,9.49899959564209
856,2006-01-06,9.631999969482422
857,2006-01-09,9.390000343322754
858,2006-01-10,9.336000442504885
859,2006-01-11,9.23799991607666
860,2006-01-12,8.942999839782715
861,2006-01-13,8.791000366210938
862,2006-01-17,9.16800022125244
863,2006-01-18,8.694000244140625
864,2006-01-19,8.904999732971191
865,2006-01-20,9.279999732971191
866,2006-01-23,8.574000358581543
867,2006-01-24,8.682000160217285
868,2006-01-25,8.460000038146973
869,2006-01-26,8.229000091552734
870,2006-01-27,8.399999618530273
871,2006-01-30,9.388999938964844
872,2006-01-31,9.315999984741213
873,2006-02-01,8.722999572753906
874,2006-02-02,8.347000122070312
875,2006-02-03,8.61299991607666
876,2006-02-06,7.994999885559082
877,2006-02-07,7.857999801635742
878,2006-02-08,7.735000133514404
879,2006-02-09,7.479000091552734
880,2006-02-10,7.315999984741211
881,2006-02-13,7.243000030517578
882,2006-02-14,7.113999843597412
883,2006-02-15,7.065999984741211
884,2006-02-16,7.133999824523926
885,2006-02-17,7.182000160217285
886,2006-02-21,7.730999946594238
887,2006-02-22,7.282999992370605
888,2006-02-23,7.458000183105469
889,2006-02-24,7.111999988555908
890,2006-02-27,6.789000034332275
891,2006-02-28,6.714000225067139
892,2006-03-01,6.732999801635742
893,2006-03-02,6.760000228881836
894,2006-03-03,6.789999961853027
895,2006-03-06,6.546999931335449
896,2006-03-07,6.677999973297119
897,2006-03-08,6.6479997634887695
898,2006-03-09,6.60099983215332
899,2006-03-10,6.645999908447266
900,2006-03-13,7.006999969482422
901,2006-03-14,7.166999816894531
902,2006-03-15,7.14300012588501
903,2006-03-16,7.267000198364258
904,2006-03-17,7.052999973297119
905,2006-03-20,6.835000038146973
906,2006-03-21,6.868000030517578
907,2006-03-22,6.953000068664551
908,2006-03-23,7.328000068664551
909,2006-03-24,7.289999961853027
910,2006-03-27,7.066999912261963
911,2006-03-28,7.214000225067139
912,2006-03-29,7.232999801635742
913,2006-03-30,7.486999988555908
914,2006-03-31,7.210000038146973
915,2006-04-03,7.24399995803833
916,2006-04-04,7.065000057220459
917,2006-04-05,7.068999767303467
918,2006-04-06,6.9720001220703125
919,2006-04-07,6.743000030517578
920,2006-04-10,6.881999969482422
921,2006-04-11,6.9079999923706055
922,2006-04-12,6.808000087738037
923,2006-04-13,7.139999866485596
924,2006-04-17,7.577000141143799
925,2006-04-18,8.008000373840332
926,2006-04-19,8.192000389099121
927,2006-04-20,8.064000129699707
928,2006-04-21,7.980999946594238
929,2006-04-24,7.558000087738037
930,2006-04-25,7.254000186920166
931,2006-04-26,7.197999954223633
932,2006-04-27,6.804999828338623
933,2006-04-28,6.554999828338623
934,2006-05-01,6.695000171661377
935,2006-05-02,6.745999813079834
936,2006-05-03,6.605999946594238
937,2006-05-04,6.906000137329102
938,2006-05-05,6.775000095367432
939,2006-05-08,6.696000099182129
940,2006-05-09,6.580999851226807
941,2006-05-10,6.900000095367432
942,2006-05-11,6.64900016784668
943,2006-05-12,6.28000020980835
944,2006-05-15,6.123000144958496
945,2006-05-16,6.251999855041504
946,2006-05-17,6.129000186920166
947,2006-05-18,5.997000217437744
948,2006-05-19,5.961999893188477
949,2006-05-22,6.276000022888184
950,2006-05-23,6.257999897003174
951,2006-05-24,5.964000225067139
952,2006-05-25,5.974999904632568
953,2006-05-26,5.925000190734863
954,2006-05-30,6.123000144958496
955,2006-05-31,6.383999824523926
956,2006-06-01,6.447999954223633
957,2006-06-02,6.623000144958496
958,2006-06-05,6.4629998207092285
959,2006-06-06,6.385000228881836
960,2006-06-07,5.973999977111816
961,2006-06-08,6.190999984741211
962,2006-06-09,6.171999931335449
963,2006-06-12,6.223999977111816
964,2006-06-13,6.163000106811523
965,2006-06-14,6.590000152587891
966,2006-06-15,7.206999778747559
967,2006-06-16,7.184999942779541
968,2006-06-19,6.89300012588501
969,2006-06-20,6.501999855041504
970,2006-06-21,6.5879998207092285
971,2006-06-22,6.439000129699707
972,2006-06-23,6.22599983215332
973,2006-06-26,5.968999862670898
974,2006-06-27,6.10699987411499
975,2006-06-28,5.88700008392334
976,2006-06-29,6.135000228881836
977,2006-06-30,6.085000038146973
978,2006-07-05,5.764999866485596
979,2006-07-06,5.664000034332275
980,2006-07-07,5.5229997634887695
981,2006-07-10,5.607999801635742
982,2006-07-11,5.632999897003174
983,2006-07-12,5.7820000648498535
984,2006-07-13,6.129000186920166
